STRUCTURE_NUMBER_008,LAT_016,LONG_017,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071
111140AA0292001,31113713,95421306,1,5,5,8,8,7,6,N,7,5,N,5,9
111140AA0302001,31091351,95374824,1,5,3,7,7,6,6,N,6,6,N,5,4
111140AA0302002,31110719,95354450,1,5,3,7,6,6,6,N,6,8,N,5,4
111140AA0302004,31120207,95333787,1,5,3,7,6,6,7,N,6,6,N,5,4
111140AA0304001,31135394,95342493,1,5,3,7,5,5,6,N,5,4,N,5,3
111140AA0305001,31172977,95250657,1,5,3,8,6,6,6,N,6,8,N,5,4
111140AA0307001,31133197,95192379,1,5,3,7,6,6,6,N,6,8,N,5,3
111140AA0309002,31103252,95201800,1,5,3,4,6,6,6,N,5,3,N,2,3
111140AA0309003,31103821,95203213,1,5,5,8,8,7,7,N,7,6,N,5,7
111140AA0309004,31103252,95201800,1,5,5,8,8,7,7,N,7,6,N,5,7
111140AA0313001,31093221,95195486,1,5,3,7,6,6,6,N,6,6,N,5,4
111140AA0314002,31091771,95212054,1,5,3,6,6,6,6,N,6,6,N,2,4
111140AA0316001,31104263,95223948,1,5,3,6,5,6,7,N,5,6,N,5,3
111140AA0329001,31121823,95270082,1,5,3,8,5,4,6,N,4,3,N,5,4
111140AA0331002,31133111,95301805,1,5,5,8,8,8,8,N,8,6,N,5,8
111140AA0334006,31100410,95255384,1,5,3,6,5,5,6,N,5,3,N,5,4
111140AA0334007,31133246,95240557,1,9,5,8,8,7,7,N,7,6,N,5,6
111140AA0334008,31133040,95235412,1,5,5,8,8,7,7,N,7,N,N,5,6
111140AA0334009,31114749,95242044,1,5,5,8,9,8,8,N,8,6,N,5,3
111140AA0334010,31114696,95243384,1,5,5,9,9,8,8,N,8,6,N,5,3
111140AA0334011,31102753,95251992,1,5,5,9,9,8,8,N,8,6,N,5,3
111140AA0344001,31015381,95351992,1,5,4,7,6,6,5,N,6,6,N,5,4
111140AA0344002,31020856,95364883,1,5,4,5,6,4,5,N,4,6,N,5,4
111140AA0350001,31033454,95283688,1,5,3,6,5,6,6,N,5,6,N,5,4
111140AA0351001,31070424,95390183,1,5,4,6,6,6,6,N,6,6,N,5,6
111140AA0351003,31070434,95385873,1,5,5,8,8,8,8,N,8,6,N,5,8
111140AA0352001,31061431,95380493,1,5,3,7,5,5,5,N,5,8,N,5,4
111140AA0355002,31052886,95331933,1,5,3,7,6,7,6,N,6,8,N,5,4
111140AA0355003,31061835,95342035,1,5,3,8,7,6,7,N,6,8,N,5,5
111140AA0356001,31014771,95294725,1,5,3,6,6,5,6,N,4,6,N,0,4
111140AA0356002,31012308,95323680,1,5,4,7,6,6,6,N,6,4,N,5,4
111140AA0357001,31000830,95331459,1,5,3,6,5,5,6,N,0,3,N,0,4
111140AA0358001,31050001,95304151,1,5,3,6,5,6,6,N,5,3,N,1,4
111140AA0358002,31044288,95300275,1,5,3,6,5,6,6,N,5,3,N,0,4
111140AA0358003,31033137,95285941,1,5,3,6,6,4,6,N,4,6,N,2,4
111140AA0361001,31052755,95284610,1,5,3,7,5,5,6,N,5,4,N,5,4
111140AA0363001,31070501,95293148,1,5,3,8,7,6,6,N,6,3,N,5,4
111140AA0388002,31053095,95292332,1,5,5,8,8,8,7,N,8,6,N,5,6
111140AA0395001,31084640,95263185,1,5,4,6,4,4,6,N,4,6,N,5,4
111140AA0426002,31291709,95351157,1,5,5,8,8,8,7,N,8,4,N,5,4
111140AA4030001,31132458,95275490,1,5,3,8,5,4,7,N,4,5,N,0,4
111140AA4690001,31180123,95053170,1,5,3,8,5,6,5,N,5,3,N,4,4
111140AA9803001,31231404,95280907,1,5,7,8,8,8,7,N,4,3,N,0,5
111140B00470001,31192128,95275211,1,5,1,N,N,N,5,5,5,2,N,5,7
1.12E+14,31381889,94252636,1,5,5,7,8,8,7,N,8,7,N,5,9
1.12E+14,31384866,94235572,1,5,3,5,6,5,5,N,5,5,N,5,6
1.12E+14,31364635,94314066,1,5,1,N,N,N,6,7,6,7,N,5,6
1.12E+14,31365249,94310224,1,5,1,7,6,6,5,N,6,7,N,5,6
1.12E+14,31361108,94342152,1,5,1,7,6,6,6,N,6,6,N,5,6
1.12E+14,31361097,94341669,1,9,1,N,N,N,6,6,6,7,N,5,6
1.12E+14,31401030,94533071,1,5,1,7,7,7,6,N,7,2,N,5,6
1.12E+14,31394841,94503396,1,5,1,N,N,N,6,6,6,7,N,5,6
1.12E+14,31392942,94482261,1,9,1,7,7,7,6,N,7,7,N,5,9
1.12E+14,31392968,94481275,1,5,1,7,7,7,7,N,7,7,N,5,9
1.12E+14,31392742,94475277,1,5,1,N,N,N,6,7,6,7,N,5,9
1.12E+14,31391362,94471256,1,5,1,7,7,7,7,N,7,7,N,5,9
1.12E+14,31372494,94433114,1,9,1,N,N,N,7,7,6,7,N,5,6
1.12E+14,31372612,94433403,1,5,1,N,N,N,4,7,6,7,N,5,6
1.12E+14,31373531,94440202,1,5,1,N,N,N,6,7,6,9,N,5,6
1.12E+14,31401875,94570740,1,5,5,7,8,7,6,N,7,6,N,5,9
1.12E+14,31401919,94563698,1,9,5,7,8,7,7,N,7,6,N,5,9
1.12E+14,31360332,94385394,1,5,1,7,7,6,5,N,6,2,N,5,6
1.12E+14,31342410,94335200,1,5,2,6,6,6,6,N,6,3,N,5,6
1.12E+14,31335762,94312118,1,5,2,6,6,6,7,N,3,3,N,5,6
1.12E+14,31302724,94202980,1,5,2,6,6,6,5,N,6,5,N,5,6
1.12E+14,31325163,94270737,1,5,1,N,N,N,6,6,6,N,N,5,6
1.12E+14,31324561,94265287,1,5,1,N,N,N,7,7,6,N,N,5,6
1.12E+14,31361787,94393007,1,5,1,6,6,5,7,N,5,2,N,5,6
1.12E+14,31352193,94371044,1,1,5,7,6,7,N,N,6,5,4,5,N
1.12E+14,31502843,94405218,1,5,1,N,N,N,6,6,5,9,N,5,9
1.12E+14,31462385,94403726,1,5,1,N,N,N,6,6,5,7,N,5,6
1.12E+14,31503879,94283339,1,5,1,N,N,N,6,7,5,9,N,5,9
1.12E+14,31484758,94301026,1,5,1,N,N,N,6,5,5,9,N,5,9
1.12E+14,31481807,94312160,1,5,1,6,6,6,6,N,6,9,N,5,9
1.12E+14,31460221,94335539,1,5,1,7,7,6,7,N,6,9,N,5,9
1.12E+14,31430074,94372554,1,5,1,N,N,N,6,7,5,9,N,5,9
1.12E+14,31421116,94382486,1,5,1,N,N,N,5,6,5,9,N,5,9
1.12E+14,31461941,94333536,1,5,1,N,N,N,5,6,5,9,N,5,9
1.12E+14,31405367,94395697,6,1,5,6,6,7,N,N,6,7,6,5,N
1.12E+14,31394508,94393384,1,2,3,6,6,6,N,N,6,3,5,5,N
1.12E+14,31394566,94393531,1,2,4,6,5,7,N,N,5,3,5,5,N
1.12E+14,31360683,94392545,1,5,1,N,N,N,6,6,6,5,N,5,6
1.12E+14,31355709,94393265,1,4,5,6,6,5,N,N,5,3,6,5,N
1.12E+14,31355124,94393821,1,5,1,N,N,N,6,6,6,2,N,5,6
1.12E+14,31282983,94433374,1,5,1,N,N,N,7,6,5,2,N,5,6
1.12E+14,31343664,94402079,1,1,5,7,7,7,N,N,7,5,4,5,N
1.12E+14,31271944,94433481,1,5,5,6,7,7,7,N,7,2,N,5,9
1.12E+14,31360618,94392586,1,4,3,5,5,6,N,N,5,3,6,5,N
1.12E+14,31222302,94280910,1,5,1,6,6,5,6,N,5,4,N,5,9
1.12E+14,31222392,94264615,1,9,1,6,7,6,7,N,6,6,N,5,6
1.12E+14,31222753,94261637,1,9,1,6,6,6,6,N,6,5,N,5,6
1.12E+14,31492451,94543380,1,5,1,N,N,N,6,6,6,3,N,5,9
1.12E+14,31490085,94530992,1,5,1,N,N,N,6,7,6,4,N,5,9
1.12E+14,31484361,94485532,1,5,1,N,N,N,6,6,6,5,N,5,9
1.12E+14,31474897,94471509,1,5,1,N,N,N,6,6,6,2,N,5,9
1.12E+14,31492491,94564127,1,5,5,7,7,7,7,N,7,7,N,5,9
1.12E+14,31492555,94562101,1,9,1,6,7,7,6,N,7,7,N,5,9
1.12E+14,31492580,94561120,1,9,1,6,7,7,6,N,7,7,N,5,9
1.12E+14,31320400,94453975,1,5,2,7,7,7,6,N,7,5,N,5,6
1.12E+14,31323203,94445179,1,5,1,N,N,N,5,7,6,6,N,5,6
1.12E+14,31325871,94441064,1,5,1,7,7,6,7,N,6,3,N,5,6
1.12E+14,31294900,94484038,1,5,5,7,8,7,6,N,7,7,N,5,9
1.12E+14,31293090,94490225,1,9,5,7,8,7,7,N,7,7,N,5,9
1.12E+14,31291351,94492391,1,5,5,7,8,7,7,N,7,6,N,5,9
1.12E+14,31404582,94523336,1,5,1,N,N,N,5,7,6,4,N,5,6
1.12E+14,31464022,94292611,1,5,1,N,N,N,6,7,6,5,N,5,6
1.12E+14,31424365,94265767,1,5,1,7,7,6,7,N,6,4,N,5,6
1.12E+14,31424774,94265794,1,9,1,7,7,7,7,N,6,4,N,5,6
1.12E+14,31425110,94265811,1,9,1,7,7,6,7,N,6,4,N,5,6
1.12E+14,31412997,94261631,1,5,1,7,6,7,6,N,6,7,N,5,6
1.12E+14,31455315,94285449,1,5,5,7,8,8,7,N,8,6,N,5,7
1.12E+14,31451401,94283720,1,5,5,7,8,8,7,N,8,6,N,5,7
1.12E+14,31314306,94210694,1,5,1,7,7,7,6,N,7,4,N,5,6
1.12E+14,31382120,94245341,1,5,5,7,8,8,6,N,8,6,N,5,6
1.12E+14,31283360,94203018,1,5,1,6,6,6,6,N,6,4,N,5,6
1.12E+14,31270832,94203823,1,5,1,N,N,N,6,6,6,4,N,5,6
1.12E+14,31245646,94204997,1,5,1,N,N,N,6,7,6,N,N,5,6
1.12E+14,31225998,94260432,1,5,1,5,5,5,5,N,5,3,N,5,6
1.12E+14,31241343,94275059,1,5,1,6,6,7,6,N,6,3,N,5,6
1.12E+14,31253654,94292895,1,5,1,7,6,5,4,N,5,6,N,5,6
1.12E+14,31313991,94321133,1,5,1,7,7,7,7,N,7,6,N,5,6
1.12E+14,31313578,94320515,1,9,1,5,6,7,6,N,6,6,N,5,6
1.12E+14,31275814,94303528,1,5,1,6,6,7,7,N,6,6,N,5,9
1.12E+14,31451352,94573844,1,5,4,6,6,6,6,N,6,5,N,5,9
1.12E+14,31424264,94443166,1,5,1,7,7,6,6,N,6,5,N,5,7
1.12E+14,31291322,94353445,1,5,1,N,N,N,8,6,6,N,N,5,7
1.12E+14,31363880,94392836,1,5,1,5,5,5,6,N,5,5,N,5,6
1.12E+14,31371620,94382335,1,5,1,N,N,N,6,7,6,9,N,5,6
1.12E+14,31382354,94382349,1,5,1,N,N,N,6,6,5,5,N,5,6
1.12E+14,31390842,94344712,1,5,1,7,7,6,6,N,6,6,N,5,9
1.12E+14,31370354,94382949,1,5,5,7,8,8,7,N,8,4,N,5,6
1.12E+14,31345723,94432759,1,5,1,7,7,6,7,N,6,3,N,5,6
1.12E+14,31350486,94460578,1,5,1,N,N,N,5,6,6,6,N,5,6
1.12E+14,31354755,94524448,1,5,1,N,N,N,5,6,6,5,N,5,6
1.12E+14,31350880,94494782,1,5,5,7,8,7,7,N,7,7,N,5,9
1.12E+14,31304429,94322611,1,5,1,6,6,6,6,N,6,6,N,5,9
1.12E+14,31411840,94451194,1,5,2,7,7,6,6,N,6,4,N,5,6
1.12E+14,31395900,94425000,1,5,1,N,N,N,6,6,6,2,N,5,6
1.12E+14,31421346,94482336,1,5,1,N,N,N,6,6,6,3,N,5,6
1.12E+14,31400096,94403097,1,5,1,N,N,N,6,5,5,4,N,5,9
1.12E+14,31490006,94552738,1,5,1,7,7,7,6,N,6,4,N,5,7
1.12E+14,31454093,94545122,1,5,1,7,7,6,4,N,6,4,N,5,7
1.12E+14,31343391,94392807,1,8,5,6,8,6,6,N,6,9,4,5,9
1.12E+14,31343768,94391732,1,5,1,7,7,6,6,N,6,9,N,5,6
1.12E+14,31344656,94382755,1,5,1,N,N,N,5,7,5,2,N,5,6
1.12E+14,31401180,94402109,1,2,5,6,7,6,N,N,6,7,7,5,N
1.12E+14,31350526,94404522,1,1,5,6,7,6,N,N,6,7,5,5,N
1.12E+14,31354637,94410474,1,1,5,6,8,7,N,N,7,5,9,5,N
1.12E+14,31354597,94410535,1,1,5,6,7,7,N,N,7,5,9,5,N
1.12E+14,31383340,94405901,1,1,5,7,7,7,N,N,7,7,6,5,N
1.12E+14,31391065,94404709,1,1,5,7,7,6,N,N,6,5,8,5,N
1.12E+14,31391073,94404785,1,1,5,6,7,7,N,N,7,5,8,5,N
1.12E+14,31395971,94402909,1,1,5,6,8,7,N,N,7,6,9,5,N
1.12E+14,31395974,94402993,1,1,5,6,7,7,N,N,7,6,9,5,N
1.12E+14,31401282,94402161,1,2,5,7,7,6,N,N,6,5,9,5,N
1.12E+14,31364362,94410299,1,1,5,7,7,7,N,N,7,7,6,5,N
1.12E+14,31364184,94410447,1,1,5,7,7,7,N,N,7,6,6,5,N
1.12E+14,31343698,94401799,1,1,5,6,5,7,N,N,5,4,4,5,N
1.12E+14,31405453,94395915,6,1,5,7,7,7,N,N,7,7,6,5,N
1.12E+14,31350494,94404517,1,1,5,6,7,7,N,N,7,5,5,5,N
1.12E+14,31390797,94382315,1,5,1,N,N,N,5,6,5,9,N,5,6
1.12E+14,31390795,94383125,1,5,1,7,7,6,6,N,6,9,N,5,6
1.12E+14,31390787,94394747,1,7,5,6,8,7,6,N,7,9,9,5,9
1.12E+14,31375555,94383482,1,5,1,7,7,5,5,N,5,5,N,5,6
1.12E+14,31375472,94392571,1,7,5,7,8,6,6,N,6,6,9,5,9
1.12E+14,31371439,94380555,1,5,1,N,N,N,5,6,6,4,N,5,6
1.12E+14,31455897,94340517,1,5,5,8,7,7,7,N,7,9,N,5,9
1.12E+14,31464502,94353470,1,5,5,7,7,7,8,N,7,9,N,5,9
1.12E+14,31294290,94431732,1,5,1,N,N,N,5,6,6,4,N,5,9
1.12E+14,31294926,94442943,1,5,1,6,7,6,6,N,6,6,N,5,9
1.12E+14,31491524,94484401,1,5,1,N,N,N,6,6,6,6,N,5,7
1.12E+14,31421906,94284742,1,5,1,N,N,N,7,7,6,4,N,5,7
111740AA0102001,31444690,94470650,1,5,4,7,6,5,5,N,5,5,N,5,7
111740AA0113001,31494458,94545501,1,5,3,7,6,5,5,N,5,5,N,5,4
111740AA0120001,31481390,94523470,1,5,3,7,6,6,5,N,6,5,N,5,4
111740AA0122001,31454544,94525622,1,5,1,N,N,N,6,7,6,6,N,5,8
111740AA0124001,31463064,94535316,1,5,4,6,6,5,5,N,5,6,N,5,4
111740AA0132001,31425064,94431766,1,5,4,7,6,6,5,N,6,6,N,5,6
111740AA0132002,31440599,94434127,1,5,4,6,6,6,6,N,6,6,N,5,4
111740AA0132004,31432100,94432377,1,5,3,7,6,6,8,N,6,6,N,5,4
111740AA0135001,31480756,94490597,1,5,4,6,6,5,6,N,5,6,N,5,6
111740AA0138001,31492801,94464984,1,5,4,8,6,6,6,N,6,6,N,5,4
111740AA0138002,31501876,94444308,1,5,4,8,6,5,6,N,5,6,N,5,3
111740AA0140001,31482126,94414967,1,5,4,8,6,6,7,N,6,6,N,5,3
111740AA0140002,31492396,94410096,1,5,4,6,6,6,5,N,6,6,N,5,7
111740AA0145001,31481549,94425112,1,5,4,7,6,5,7,N,5,5,N,5,4
111740AA0154001,31430178,94423712,1,5,4,8,6,6,5,N,6,2,N,5,6
111740AA0156002,31431309,94375292,1,5,3,6,6,6,6,N,6,6,N,5,7
111740AA0170001,31424151,94385730,1,5,4,8,6,6,6,N,6,2,N,5,6
111740AA0171001,31425375,94372640,1,5,4,7,6,6,5,N,6,5,N,5,4
111740AA0171002,31422797,94374594,1,5,3,7,6,6,5,N,6,8,N,5,7
111740AA0172001,31430908,94370045,1,5,3,7,5,5,5,N,5,3,N,5,7
111740AA0182002,31482086,94370451,1,5,4,7,4,5,7,N,4,6,N,5,4
111740AA0182003,31482086,94370451,1,5,4,8,7,8,7,N,7,7,N,5,4
111740AA0187001,31451767,94322181,1,5,4,8,5,5,6,N,5,2,N,5,3
111740AA0188001,31443440,94350292,1,5,4,6,5,5,6,N,5,2,N,5,4
111740AA0192002,31484086,94323745,1,5,3,6,6,5,6,N,5,6,N,5,4
111740AA0194002,31495508,94340277,1,5,3,7,6,6,7,N,6,6,N,5,4
111740AA0199001,31444657,94310931,1,5,4,7,5,5,6,N,5,2,N,5,6
111740AA0199002,31472557,94300596,1,5,4,7,6,6,6,N,6,2,N,5,3
111740AA0199003,31472417,94295605,1,9,4,7,6,6,6,N,6,2,N,5,4
111740AA0208001,31485191,94314970,1,5,4,7,5,5,5,N,5,6,N,5,6
111740AA0210002,31394074,94381199,1,5,4,7,6,6,6,N,6,4,N,5,4
111740AA0210003,31394153,94381742,1,5,4,6,6,6,6,N,6,2,N,5,4
111740AA0231001,31443389,94284640,1,5,4,6,6,5,6,N,5,6,N,5,3
111740AA0234001,31413520,94275561,1,5,4,5,6,5,6,N,5,6,N,5,3
111740AA0235001,31383265,94343917,1,5,4,6,6,5,6,N,5,6,N,5,6
111740AA0235002,31383300,94343504,1,9,4,7,6,6,6,N,6,6,N,5,4
111740AA0236001,31370234,94350568,1,5,4,6,6,6,6,N,6,6,N,5,4
111740AA0236002,31370950,94344368,1,5,4,7,6,6,6,N,6,6,N,5,4
111740AA0241001,31354224,94290003,1,5,4,6,6,5,5,N,5,2,N,5,7
111740AA0248001,31352047,94340944,1,5,4,8,6,5,6,N,5,5,N,5,7
111740AA0248002,31350389,94302756,1,5,1,7,7,6,6,N,6,7,N,5,7
111740AA0249002,31310396,94313325,1,5,4,7,6,5,6,N,5,4,N,5,6
111740AA0253001,31310013,94193716,1,5,3,8,6,6,5,N,6,5,N,5,4
111740AA0256001,31254510,94304717,1,5,5,8,7,7,8,N,7,5,N,5,8
111740AA0257001,31292174,94213775,1,5,4,6,6,5,7,N,5,4,N,2,7
111740AA0264001,31330832,94225509,1,5,4,8,6,6,6,N,6,8,N,5,6
111740AA0267001,31371946,94225478,1,5,4,6,6,6,5,N,6,6,N,5,3
111740AA0273001,31323518,94190002,1,5,4,7,6,5,7,N,5,5,N,5,6
111740AA0273002,31340685,94234356,1,5,4,7,6,6,5,N,6,4,N,5,6
111740AA0273003,31341037,94241277,1,5,4,7,6,6,6,N,6,2,N,5,7
111740AA0273004,31333466,94263347,1,5,4,6,6,6,6,N,6,3,N,5,6
111740AA0273005,31332840,94273236,1,5,4,6,6,6,6,N,6,2,N,5,6
111740AA0273006,31323610,94182486,1,5,5,7,8,7,7,N,7,5,N,5,3
111740AA0276001,31295362,94265277,1,5,3,6,6,5,6,N,5,8,N,5,4
111740AA0278001,31225602,94255390,1,5,4,8,5,5,6,N,5,6,N,5,6
111740AA0287001,31221450,94203393,1,5,1,N,N,N,5,7,6,N,N,5,7
111740AA0289001,31465216,94285311,1,5,3,8,5,5,5,N,5,5,N,5,6
111740AA0290001,31200401,94210882,1,5,4,8,6,6,6,N,6,6,N,5,6
111740AA0290002,31193429,94223918,1,5,4,8,6,6,5,N,6,6,N,5,4
111740AA0314001,31301102,94353671,1,5,4,6,5,5,6,N,5,6,N,5,3
111740AA0319001,31351772,94350173,1,5,4,8,6,6,5,N,6,5,N,5,7
111740AA0321001,31370870,94353454,1,5,4,7,6,6,6,N,6,4,N,5,7
111740AA0324001,31310797,94391966,1,5,4,6,6,5,5,N,5,6,N,5,3
111740AA0324002,31310667,94390580,1,5,4,8,6,6,7,N,6,6,N,5,4
111740AA0326001,31283333,94433587,1,5,1,N,N,N,5,6,6,5,N,5,7
111740AA0336001,31315273,94443991,1,5,4,6,5,4,5,N,4,6,N,5,3
111740AA0345001,31310318,94484486,1,9,4,7,5,4,6,N,4,5,N,5,4
111740AA0345002,31310495,94485249,1,5,4,6,5,4,7,N,4,6,N,5,4
111740AA0345003,31310601,94490569,1,9,4,7,5,5,6,N,5,6,N,5,4
111740AA0353002,31350908,94224365,1,5,3,7,6,5,6,N,5,5,N,5,4
111740AA0355001,31331214,94491587,1,5,4,6,6,4,6,N,4,6,N,5,4
111740AA0368001,31330190,94440902,1,5,4,7,6,4,6,N,4,2,N,5,4
111740AA0369001,31324668,94455317,1,5,4,6,6,4,7,N,4,6,N,5,4
111740AA0369002,31315323,94472344,1,5,3,7,6,4,6,N,4,6,N,1,4
111740AA0369003,31330677,94450170,1,5,3,7,6,6,6,N,6,6,N,5,4
111740AA0376001,31413373,94483316,1,5,4,6,5,4,5,N,4,6,N,5,3
111740AA0376002,31410628,94482327,1,5,3,8,6,4,6,N,4,6,N,5,3
111740AA0377001,31410935,94544073,1,5,4,6,5,5,5,N,5,2,N,5,4
111740AA0378001,31435818,94551368,1,5,4,7,5,5,7,N,5,6,N,5,4
111740AA0388001,31421797,94500169,1,5,4,6,5,4,6,N,4,6,N,5,3
111740AA0388002,31445894,94470401,1,5,4,6,6,4,6,N,4,6,N,5,7
111740AA0388003,31453242,94452946,1,5,4,7,6,4,7,N,4,6,N,5,4
111740AA0397001,31361021,94305653,1,5,4,7,5,5,4,N,5,6,N,5,3
111740AA0398001,31375319,94305207,1,5,4,6,6,5,6,N,5,6,N,5,4
111740AA0434001,31402855,94403256,1,5,4,7,6,5,5,N,5,5,N,5,6
111740AA0436001,31411695,94414560,1,5,4,8,6,6,6,N,6,6,N,5,6
111740AA0438001,31390797,94430342,1,5,4,6,6,4,4,N,4,2,N,5,4
111740AA0450001,31275280,94273188,1,5,3,7,6,6,6,N,6,7,N,5,3
111740AA0510001,31345202,94531420,1,5,4,8,5,4,6,N,4,2,N,5,3
111740AA0510002,31343852,94532958,1,5,5,7,8,7,6,N,7,6,N,5,7
111740AA0511001,31364786,94433090,1,5,4,7,6,5,7,N,5,6,N,5,3
111740AA0525001,31313663,94395752,1,5,4,7,6,6,6,N,6,4,N,5,4
111740AA0541001,31303817,94201273,1,5,3,6,6,5,5,N,5,5,N,5,4
111740AA0545001,31290561,94350668,1,5,3,8,5,5,7,N,5,6,N,5,4
111740AA0770001,31345942,94501402,1,5,3,7,6,6,6,N,6,4,N,5,4
111740AA0825001,31391925,94445965,1,5,3,7,6,6,6,N,6,6,N,5,4
111740AA0929001,31471203,94443269,1,5,3,7,6,6,6,N,6,5,N,5,4
111740AA0965001,31400764,94385753,1,5,4,8,6,5,5,N,5,6,N,5,6
111740AA1200001,31394475,94384717,1,5,4,7,6,5,6,N,5,2,N,5,6
111740AA1210001,31403060,94345725,1,5,4,7,6,7,5,N,6,7,N,5,6
111740AA1211001,31382235,94273316,1,5,4,7,6,6,5,N,6,8,N,5,7
111740B00005001,31363959,94383405,1,5,1,7,6,5,7,N,5,4,N,5,7
111740B00165001,31353565,94391300,1,5,1,6,6,6,6,N,6,9,N,5,7
111740B00165002,31353346,94390612,1,5,1,6,6,5,6,N,5,9,N,5,7
111740B00255001,31355882,94391637,1,5,1,7,7,7,6,N,7,4,N,5,7
111740B00300001,31372324,94383088,1,5,1,6,6,7,6,N,6,9,N,5,7
111740D00555001,31360341,94391991,1,5,1,7,6,7,7,N,6,5,N,5,7
111740D01230001,31362166,94384045,1,5,1,6,6,7,6,N,6,4,N,5,7
111740D01285001,31360405,94392284,1,5,1,6,6,6,6,N,6,4,N,5,7
111740D01305001,31361357,94393059,1,5,1,6,6,6,5,N,6,5,N,5,7
111740D01370001,31345488,94392960,1,5,1,6,6,7,6,N,6,6,N,5,6
1.12E+14,31002572,94492967,1,5,2,7,7,6,6,N,6,9,N,5,6
1.12E+14,31073437,94483964,1,9,2,7,7,6,7,N,6,6,N,5,6
1.12E+14,31072171,94484010,1,9,2,7,7,6,6,N,6,6,N,5,6
1.12E+14,31070383,94484083,1,9,2,7,7,6,6,N,6,6,N,5,6
1.12E+14,31073437,94483890,1,9,1,6,7,7,8,N,7,6,N,5,6
1.12E+14,31072164,94483939,1,9,1,6,6,7,8,N,6,6,N,5,6
1.12E+14,31070383,94484011,1,9,1,6,6,7,7,N,6,6,N,5,6
1.12E+14,31030617,94492904,1,5,1,6,6,6,7,N,6,9,N,5,9
1.12E+14,30584322,94493409,1,5,1,6,6,6,7,N,6,9,N,5,6
1.12E+14,30570518,94492726,1,5,1,N,N,N,6,6,5,N,N,5,6
1.12E+14,30540244,94500013,1,5,1,N,N,N,6,6,5,N,N,5,6
1.12E+14,30514378,94510576,1,5,1,7,7,6,6,N,6,9,N,5,6
1.12E+14,30503802,94513316,1,5,1,7,7,7,6,N,7,9,N,5,6
1.12E+14,30483792,94522336,1,5,1,7,7,7,7,N,7,9,N,5,6
1.12E+14,30584338,94493493,1,5,1,7,7,7,7,N,7,7,N,5,6
1.12E+14,30514346,94510509,1,5,1,7,7,7,6,N,7,7,N,5,6
1.12E+14,30503781,94513244,1,5,1,7,7,7,7,N,7,7,N,5,6
1.12E+14,30461244,94535459,1,5,1,7,7,7,6,N,7,7,N,5,9
1.12E+14,30440671,94555079,1,4,5,6,6,6,N,N,6,5,6,5,N
1.12E+14,30440624,94555030,1,4,5,6,6,7,N,N,6,5,6,5,N
1.12E+14,30552663,94493212,1,2,5,7,7,7,N,N,7,9,9,5,N
1.12E+14,30461401,94535542,1,5,5,8,7,6,6,N,6,6,N,5,9
1.12E+14,30424285,94571081,1,1,5,5,7,7,N,N,7,6,7,5,N
1.12E+14,30424261,94571006,1,1,5,6,7,7,N,N,7,9,7,5,N
1.12E+14,30422994,94555834,1,5,1,6,6,4,6,N,4,2,N,5,6
1.12E+14,30464604,94535821,1,5,5,7,7,6,7,N,6,5,N,5,7
1.12E+14,30395677,94565622,1,5,1,N,N,N,6,6,6,9,N,5,6
1.12E+14,30373865,94564908,1,5,3,6,6,7,7,N,6,7,N,5,6
1.12E+14,30351777,94564124,1,5,3,6,7,7,7,N,6,7,N,5,6
1.12E+14,30373870,94564982,1,5,1,7,6,5,5,N,4,6,N,5,6
1.12E+14,30365177,94564110,1,5,1,N,N,N,6,6,5,N,N,5,6
1.12E+14,30351777,94564052,1,5,1,6,7,7,7,N,7,6,N,5,6
1.12E+14,30383600,94564372,1,5,1,N,N,N,6,6,5,N,N,5,6
1.12E+14,30340237,94570722,1,5,4,5,6,6,7,N,6,7,N,5,8
1.12E+14,30362985,94563522,1,1,5,7,7,6,N,N,6,7,9,5,N
1.12E+14,30411620,94565808,1,1,5,7,6,7,N,N,6,8,9,5,N
1.12E+14,30411246,94570045,1,1,5,7,6,7,N,N,6,3,7,5,N
1.12E+14,30413009,94570722,1,8,5,6,7,7,7,N,7,8,5,5,9
1.12E+14,30413060,94570663,1,8,5,7,7,7,7,N,7,5,6,5,9
1.12E+14,30423642,94571095,1,5,1,N,N,N,6,5,5,N,N,5,9
1.12E+14,30341951,94565787,1,5,5,6,7,7,7,N,7,6,N,5,8
1.12E+14,30364563,94565162,1,5,1,N,N,N,6,5,5,N,N,5,6
1.12E+14,30441634,95002275,1,5,1,6,6,6,7,N,6,9,N,5,6
1.12E+14,30481237,95084714,1,5,4,6,6,6,6,N,6,4,N,5,8
1.12E+14,30485114,95045920,1,5,5,6,7,4,4,N,4,6,N,5,9
1.12E+14,30483484,95042391,1,5,5,7,7,6,7,N,6,6,N,5,6
1.12E+14,30455066,95014625,1,5,1,N,N,N,6,6,5,9,N,5,9
1.12E+14,30441711,95002677,1,5,5,7,8,7,6,N,7,7,N,5,9
1.12E+14,30425734,94572956,1,5,5,6,7,7,6,N,7,8,N,5,9
