STRUCTURE_NUMBER_008,LAT_016,LONG_017,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071
2.22E+13,32580071,97145344,1,5,1,N,N,N,7,7,7,N,N,5,6
2.22E+13,32590673,97141202,1,0,5,7,7,7,N,N,7,9,N,5,N
2.22E+13,32584869,97142750,1,5,1,N,N,N,5,7,5,N,N,5,8
2.22E+13,32554330,97151484,1,5,1,7,7,7,7,N,7,9,N,5,8
2.22E+13,32502761,97155070,1,5,5,7,8,7,6,N,7,3,N,5,8
2.22E+13,32591822,97180470,1,5,1,N,N,N,7,6,5,N,N,5,9
2.22E+13,32583092,97182972,1,5,5,5,7,6,7,N,6,2,N,5,8
2.22E+13,32583099,97183008,1,5,5,6,7,6,6,N,6,4,N,5,8
2.22E+13,32582026,97183249,1,1,5,7,7,6,N,N,6,7,3,5,N
2.22E+13,32582026,97183206,1,1,5,6,8,6,N,N,6,2,3,5,N
2.22E+13,32581346,97183400,1,5,1,N,N,N,6,7,5,N,N,5,8
2.22E+13,32563213,97184600,1,1,5,6,7,6,N,N,6,2,6,5,N
2.22E+13,32563140,97184509,1,1,5,6,7,6,N,N,6,2,6,5,N
2.22E+13,32560090,97185600,1,1,5,7,6,7,N,N,6,2,3,5,N
2.22E+13,32560044,97185495,1,1,5,7,7,6,N,N,6,2,3,5,N
2.22E+13,32560310,97185423,1,5,1,N,N,N,6,7,5,N,N,5,8
2.22E+13,32535950,97190200,1,5,1,N,N,N,7,7,5,N,N,5,6
2.22E+13,32590796,97181182,1,1,5,8,7,6,N,N,6,9,4,5,N
2.22E+13,32583113,97183145,1,5,5,7,7,6,7,N,6,2,N,5,8
2.22E+13,32573469,97183774,1,1,5,7,7,7,N,N,7,9,4,5,N
2.22E+13,32573055,97183774,1,1,5,7,7,6,N,N,6,9,4,5,N
2.22E+13,32545187,97190357,1,1,5,7,6,6,N,N,6,5,3,5,N
2.22E+13,32535392,97190381,5,1,5,7,8,6,N,N,6,4,3,5,N
2.22E+13,32535513,97185989,5,1,5,7,8,6,N,N,6,4,3,5,N
2.22E+13,32535768,97185914,1,5,1,N,N,N,7,6,6,N,N,5,8
2.22E+13,32540207,97190471,1,5,1,N,N,N,6,6,6,N,N,5,8
2.22E+13,32582965,97182780,1,5,5,7,7,7,6,N,7,2,N,5,8
2.22E+13,32532926,97190311,1,5,1,N,N,N,7,7,7,N,N,5,8
2.22E+13,32532836,97190001,1,5,1,N,N,N,7,7,7,N,N,5,9
2.22E+13,32474262,97185254,1,2,5,7,7,7,N,N,7,4,7,5,N
2.22E+13,32474282,97201160,1,5,1,N,N,N,6,7,7,4,N,5,9
2.22E+13,32474254,97203711,5,2,5,7,8,7,N,N,7,5,9,5,N
2.22E+13,32483146,97095833,1,5,1,N,N,N,7,6,5,N,N,5,6
2.22E+13,32492063,97070196,1,5,1,N,N,N,6,6,5,N,N,5,4
2.22E+13,32483251,97114048,1,5,1,N,N,N,6,6,5,N,N,5,6
2.22E+13,32483248,97112964,1,9,1,N,N,N,6,6,5,N,N,5,6
2.22E+13,32483326,97104531,1,5,1,N,N,N,6,6,5,N,N,5,6
2.22E+13,32501619,97043372,1,1,5,7,7,6,N,N,6,9,3,5,N
2.22E+13,32500991,97020821,7,6,5,7,7,6,6,N,6,9,3,5,8
2.22E+13,32501304,97022518,6,1,5,6,6,6,N,N,6,7,3,5,N
2.22E+13,32501122,97022400,1,1,5,6,7,7,N,N,7,7,7,5,N
2.22E+13,32501310,97021199,1,5,5,8,8,7,7,N,7,9,N,5,8
2.22E+13,32500849,97020892,1,5,5,7,7,7,6,N,7,6,N,5,8
2.22E+13,32501516,97020260,1,1,5,7,6,7,N,N,6,7,7,5,N
2.22E+13,32501858,97034225,7,1,5,7,7,6,N,N,6,9,3,5,N
2.22E+13,32501955,97033741,6,1,5,7,7,6,N,N,6,9,3,5,N
2.22E+13,32501610,97032745,1,1,5,8,8,7,N,N,7,9,9,5,N
2.22E+13,32501442,97031601,1,1,5,7,7,7,N,N,7,9,6,5,N
2.22E+13,32501369,97040974,1,1,5,7,7,7,N,N,7,9,3,5,N
2.22E+13,32500566,97034275,1,1,5,8,6,7,N,N,6,7,7,5,N
2.22E+13,32502458,97032608,1,1,5,7,8,6,N,N,6,9,6,5,N
2.22E+13,32502211,97031662,1,1,5,7,8,7,N,N,7,9,6,5,N
2.22E+13,32502295,97031120,1,1,5,7,7,7,N,N,7,9,6,5,N
2.22E+13,32501282,97025667,1,1,5,7,7,6,N,N,6,9,3,5,N
2.22E+13,32501743,97025674,1,1,5,7,7,7,N,N,7,9,5,5,N
2.22E+13,32501767,97024469,1,1,5,8,7,7,N,N,7,9,6,5,N
2.22E+13,32501344,97021199,1,5,5,8,8,7,7,N,7,4,N,5,8
2.22E+13,32483266,97111808,1,5,1,N,N,N,5,6,6,N,N,5,6
2.22E+13,32501533,97025663,1,1,5,7,7,7,N,N,7,9,4,5,N
2.22E+13,32501865,97033978,1,1,5,7,7,6,N,N,6,7,3,5,N
2.22E+13,32501326,97033959,1,1,5,7,7,6,N,N,6,7,3,5,N
2.22E+13,32501647,97025727,1,1,5,7,7,7,N,N,7,9,4,5,N
2.22E+13,32484076,97085585,1,5,1,N,N,N,6,7,5,N,N,5,6
2.22E+13,32455228,97243373,1,9,1,N,N,N,6,6,5,N,N,5,6
2.22E+13,32470476,97230486,1,5,1,N,N,N,6,6,5,N,N,5,9
2.22E+13,32453526,97251036,1,5,1,N,N,N,6,6,5,9,N,5,6
2.22E+13,32474271,97212333,1,5,2,7,6,6,7,N,6,2,N,5,6
2.22E+13,32453486,97251713,1,1,1,6,6,7,N,N,6,5,4,5,N
2.22E+13,32453523,97251713,1,1,1,6,6,7,N,N,6,6,4,5,N
2.22E+13,32442667,97262923,1,1,2,7,7,6,N,N,6,9,3,5,N
2.22E+13,32455488,97243112,1,5,5,8,7,7,6,N,7,5,N,5,8
2.22E+13,32455464,97243080,1,5,5,8,7,7,6,N,7,5,N,5,8
2.22E+13,32441701,97263736,1,1,2,6,6,7,N,N,6,6,6,5,N
2.22E+13,32503497,97022884,1,5,5,7,7,7,5,N,7,7,N,5,8
2.22E+13,32503480,97022411,1,5,5,7,7,7,7,N,7,9,N,5,8
2.22E+13,32531369,97322127,1,5,1,7,7,6,6,N,6,7,N,5,6
2.22E+13,32531416,97321957,1,5,2,6,6,7,6,N,6,5,N,5,6
2.22E+13,32531402,97321997,1,5,2,6,5,7,7,N,5,5,N,5,6
2.22E+13,32533133,97322602,1,1,2,5,5,7,N,N,5,4,5,5,N
2.22E+13,32532345,97322321,1,1,5,7,5,6,N,N,5,2,3,5,N
2.22E+13,32531448,97321831,1,5,2,7,7,7,7,N,7,2,N,5,6
2.22E+13,32511956,97304843,1,5,1,N,N,N,6,7,7,N,N,5,7
2.22E+13,32493625,97284674,1,1,5,7,8,7,N,N,7,4,5,5,N
2.22E+13,32524818,97320447,1,1,5,7,8,7,N,N,7,9,9,5,N
2.22E+13,32524935,97320713,1,1,5,7,8,7,N,N,7,9,9,5,N
2.22E+13,32524751,97320187,1,5,1,N,N,N,6,6,6,N,N,5,9
2.22E+13,32511804,97303915,1,5,1,N,N,N,6,7,7,N,N,5,8
2.22E+13,32535815,97323991,1,1,2,5,5,7,N,N,5,6,3,5,N
2.22E+13,32520102,97312624,1,1,5,7,7,7,N,N,7,5,6,5,N
2.22E+13,32511688,97304286,1,5,1,N,N,N,6,7,7,N,N,5,8
2.22E+13,32510093,97302022,1,5,1,N,N,N,5,7,7,N,N,5,9
2.22E+13,32503927,97295716,1,5,1,N,N,N,6,7,7,N,N,5,8
2.22E+13,32502086,97293755,1,5,1,N,N,N,7,7,7,N,N,5,9
2.22E+13,32500408,97291966,1,5,1,N,N,N,7,7,7,N,N,5,9
2.22E+13,32535742,97324045,1,1,4,7,7,7,N,N,7,5,5,5,N
2.22E+13,32511768,97304183,1,5,5,7,8,7,8,N,7,7,N,5,9
2.22E+13,32511732,97303956,1,5,5,7,8,8,8,N,8,7,N,5,9
2.22E+13,32501766,97293170,1,1,5,7,8,7,N,N,7,7,9,5,N
2.22E+13,32501615,97292900,1,1,5,7,7,7,N,N,7,7,9,5,N
2.22E+13,32512254,97304828,1,1,5,7,7,8,N,N,7,7,9,5,N
2.22E+13,32512120,97304522,1,1,5,7,8,7,N,N,7,7,9,5,N
2.22E+13,32513546,97310822,1,1,5,7,8,8,N,N,8,9,6,5,N
2.22E+13,32455368,97210320,5,5,2,6,7,2,6,N,2,2,N,5,8
2.22E+13,32452753,97203053,1,5,1,5,6,6,7,N,6,2,N,5,9
2.22E+13,32491514,97264626,5,5,5,7,7,5,7,N,5,7,N,5,8
2.22E+13,32490114,97262665,1,5,1,N,N,N,6,6,6,N,N,5,8
2.22E+13,32483627,97254551,1,5,1,N,N,N,6,7,7,N,N,5,8
2.22E+13,32454298,97204996,5,7,2,7,7,7,8,N,7,4,9,5,9
2.22E+13,32421169,97181661,1,5,1,6,6,5,6,N,5,4,N,5,6
2.22E+13,32435357,97183296,1,5,1,N,N,N,7,6,6,5,N,5,7
2.22E+13,32400134,97144129,1,5,1,N,N,N,7,7,7,6,N,5,6
2.22E+13,32393743,97140980,5,5,5,7,7,2,6,N,2,9,N,5,8
2.22E+13,32393123,97140352,5,5,5,8,7,7,7,N,7,9,N,5,9
2.22E+13,32341158,97083369,5,5,5,7,8,6,6,N,6,2,N,5,9
2.22E+13,32340364,97083145,5,2,5,7,7,7,N,N,7,2,9,5,N
2.22E+13,32450619,97185269,1,5,1,N,N,N,7,7,5,N,N,5,6
2.22E+13,32444326,97182153,1,1,2,6,6,6,N,N,6,9,5,5,N
2.22E+13,32440924,97175599,1,1,4,7,6,6,N,N,6,4,3,5,N
2.22E+13,32433591,97175287,1,1,2,7,7,6,N,N,6,5,6,5,N
2.22E+13,32433591,97175330,1,1,2,7,7,5,N,N,5,5,6,5,N
2.22E+13,32432086,97173830,1,6,4,7,7,7,7,N,7,5,4,5,8
2.22E+13,32451933,97193694,1,1,2,7,6,7,N,N,6,7,3,5,N
2.22E+13,32452452,97192136,1,2,4,6,6,6,N,N,5,7,4,5,N
2.22E+13,32452413,97192140,1,2,4,6,6,6,N,N,5,4,4,5,N
2.22E+13,32413628,97143581,1,1,4,5,4,6,N,N,4,4,4,5,N
2.22E+13,32413304,97143588,1,1,4,5,6,7,N,N,6,6,4,5,N
2.22E+13,32431007,97171933,1,1,5,7,7,6,N,N,6,5,4,5,N
2.22E+13,32430999,97172086,1,1,5,7,7,6,N,N,6,5,4,5,N
2.22E+13,32425037,97164771,1,1,5,7,7,6,N,N,6,5,5,5,N
2.22E+13,32425037,97164934,1,1,5,7,7,6,N,N,6,5,5,5,N
2.22E+13,32424347,97163666,1,1,5,7,7,6,N,N,6,5,9,5,N
2.22E+13,32424325,97163687,1,1,5,8,7,6,N,N,6,5,7,5,N
2.22E+13,32422964,97162046,1,1,5,6,6,6,N,N,6,2,4,5,N
2.22E+13,32415943,97154482,1,1,5,7,7,7,N,N,6,5,4,5,N
2.22E+13,32420125,97154851,1,1,5,7,7,7,N,N,7,5,5,5,N
2.22E+13,32414168,97150135,1,1,5,7,7,7,N,N,5,2,4,5,N
2.22E+13,32413059,97142720,7,1,5,7,7,6,N,N,6,9,4,5,N
2.22E+13,32443026,97181034,1,1,5,7,8,7,N,N,7,4,3,5,N
2.22E+13,32435240,97175452,1,1,5,7,8,7,N,N,7,9,5,5,N
2.22E+13,32451920,97190444,1,1,4,7,7,7,N,N,7,9,3,5,N
2.22E+13,32444788,97183070,1,1,4,5,6,7,N,N,6,4,4,5,N
2.22E+13,32445014,97183100,1,1,2,6,6,6,N,N,6,7,4,5,N
2.22E+13,32431997,97173527,1,6,5,6,8,7,6,N,7,6,3,5,9
2.22E+13,32450383,97184778,5,1,5,8,8,8,N,N,8,4,3,5,N
2.22E+13,32452698,97190612,1,0,5,7,8,7,N,N,7,9,N,5,N
2.22E+13,32400538,97121512,1,1,5,8,7,7,N,N,7,8,6,5,N
2.22E+13,32400304,97121692,1,1,5,8,7,7,N,N,7,5,7,5,N
2.22E+13,32392832,97114336,1,5,1,N,N,N,5,6,5,N,N,5,6
2.22E+13,32392957,97113974,1,5,1,N,N,N,5,7,6,6,N,5,6
2.22E+13,32392304,97113733,1,5,1,N,N,N,6,6,5,N,N,5,6
2.22E+13,32392199,97113791,1,5,1,N,N,N,6,6,6,N,N,5,6
2.22E+13,32392439,97113645,1,5,1,N,N,N,6,6,6,6,N,5,6
2.22E+13,32390174,97111986,1,5,1,N,N,N,6,7,5,N,N,5,6
2.22E+13,32384657,97110645,1,1,5,7,6,6,N,N,6,8,7,5,N
2.22E+13,32384653,97110682,1,1,5,7,7,6,N,N,6,8,9,5,N
2.22E+13,32380037,97103536,1,1,5,7,7,6,N,N,6,8,9,5,N
2.22E+13,32380029,97103574,1,1,5,7,7,6,N,N,6,8,7,5,N
2.22E+13,32375573,97103341,1,5,1,N,N,N,6,6,5,N,N,5,6
2.22E+13,32373531,97101644,1,1,4,7,6,7,N,N,6,9,6,5,N
2.22E+13,32365052,97093895,1,1,5,7,7,7,N,N,7,8,7,5,N
2.22E+13,32365152,97094150,1,1,5,7,7,7,N,N,7,8,9,5,N
2.22E+13,32361589,97091018,1,1,5,8,7,7,N,N,7,9,9,5,N
2.22E+13,32361404,97091022,1,1,5,8,7,7,N,N,7,9,9,5,N
2.22E+13,32361052,97090593,1,5,1,N,N,N,6,6,5,N,N,5,6
2.22E+13,32355149,97085014,1,1,5,7,7,7,N,N,7,4,7,5,N
2.22E+13,32355124,97084991,1,1,5,7,7,7,N,N,7,4,8,5,N
2.22E+13,32353539,97083651,1,1,5,8,8,7,N,N,7,6,4,5,N
2.22E+13,32353524,97083840,1,1,5,7,7,7,N,N,7,5,4,5,N
2.22E+13,32345384,97075561,5,1,5,7,5,8,N,N,5,5,4,5,N
2.22E+13,32342960,97072428,1,5,5,7,7,6,7,N,6,5,N,5,9
2.22E+13,32342899,97072521,1,5,5,7,7,6,6,N,6,5,N,5,9
2.22E+13,32340463,97070260,5,1,5,8,7,7,N,N,7,5,4,5,N
2.22E+13,32333779,97064951,1,2,5,7,7,7,N,N,7,4,5,5,N
2.22E+13,32334134,97065302,1,2,5,7,8,7,N,N,7,4,5,5,N
2.22E+13,32330346,97063502,1,5,1,N,N,N,6,6,5,N,N,5,6
2.22E+13,32331513,97064174,1,1,5,7,7,7,N,N,7,3,7,5,N
2.22E+13,32331430,97064033,1,1,5,7,8,7,N,N,7,3,9,5,N
2.22E+13,32343007,97072225,1,5,5,7,8,7,6,N,7,4,N,5,9
2.22E+13,32342851,97072661,1,5,5,7,8,7,6,N,7,5,N,5,9
2.22E+13,32345392,97075666,1,1,5,8,7,7,N,N,7,7,6,5,N
2.22E+13,32345251,97075499,1,1,5,7,8,8,N,N,8,7,6,5,N
2.22E+13,32340541,97070320,1,1,5,8,8,7,N,N,7,7,4,5,N
2.22E+13,32554921,97323671,1,5,1,N,N,N,6,6,5,9,N,5,7
2.22E+13,32591041,97323624,1,5,1,7,7,6,7,N,6,5,N,5,7
2.22E+13,32552518,97323715,1,5,5,7,7,7,7,N,7,6,N,5,9
2.22E+13,32551219,97323606,1,5,5,7,7,7,7,N,7,6,N,5,9
2.22E+13,32584709,97095523,1,5,1,N,N,N,6,6,5,N,N,5,6
2.22E+13,32563644,97070237,1,1,5,7,8,6,N,N,6,7,9,5,N
2.22E+13,32563793,97070227,1,1,5,7,7,5,N,N,5,7,9,5,N
2.22E+13,32564749,97073493,1,5,1,N,N,N,6,8,8,N,N,5,8
2.22E+13,32563551,97071067,1,5,1,N,N,N,7,7,7,N,N,5,8
2.22E+13,32581236,97093016,1,1,5,7,8,7,N,N,7,7,7,5,N
2.22E+13,32581489,97093197,1,1,5,7,8,7,N,N,7,7,7,5,N
2.22E+13,32583051,97093918,1,5,1,N,N,N,6,7,7,N,N,5,6
2.22E+13,32570804,97080240,1,1,5,7,8,7,N,N,7,4,6,5,N
2.22E+13,32574195,97090701,1,1,5,7,7,7,N,N,7,7,4,5,N
2.22E+13,32573969,97090472,1,1,5,7,8,7,N,N,7,7,4,5,N
2.22E+13,32572727,97082869,1,5,1,N,N,N,7,7,7,N,N,5,6
2.22E+13,32571873,97081617,1,5,1,N,N,N,7,8,8,N,N,5,6
2.22E+13,32585452,97100177,1,1,5,7,8,8,N,N,8,6,7,5,N
2.22E+13,32585462,97100167,1,1,5,8,8,8,N,N,8,6,7,5,N
2.22E+13,32563200,97062700,1,5,1,N,N,N,7,7,7,N,N,5,8
2.22E+13,32554672,97023181,1,5,1,N,N,N,7,7,6,N,N,5,8
2.22E+13,32552069,97044149,1,1,5,7,8,7,N,N,7,2,3,5,N
2.22E+13,32552620,97044280,1,1,5,7,7,8,N,N,7,2,3,5,N
2.22E+13,32555413,97023758,1,1,5,7,8,7,N,N,7,6,3,5,N
2.22E+13,32554470,97021880,1,0,5,8,8,7,N,N,7,8,N,5,N
2.22E+13,32554651,97024838,1,1,5,7,8,7,N,N,7,8,5,5,N
2.22E+13,32555958,97023057,1,1,5,7,8,7,N,N,7,7,7,5,N
2.22E+13,32552883,97051927,1,1,5,7,8,8,N,N,8,9,4,5,N
2.22E+13,32555881,97023749,1,1,5,8,8,7,N,N,7,4,3,5,N
2.22E+13,32552493,97045615,1,1,5,7,8,7,N,N,7,6,3,5,N
2.22E+13,32552736,97045618,1,1,5,7,8,7,N,N,7,5,3,5,N
2.22E+13,32555298,97055679,1,1,5,7,8,7,N,N,7,7,3,5,N
2.22E+13,32561370,97022317,1,1,5,7,8,7,N,N,7,7,3,5,N
2.22E+13,32552618,97033633,1,1,5,7,8,8,N,N,8,5,3,5,N
2.22E+13,32555909,97022872,6,1,5,7,8,7,N,N,7,6,3,5,N
2.22E+13,32554492,97053100,1,1,5,7,8,7,N,N,7,8,3,5,N
2.22E+13,32554226,97053525,1,1,5,7,7,7,N,N,7,9,3,5,N
2.22E+13,32551083,97052204,1,1,5,7,7,7,N,N,7,7,3,5,N
2.22E+13,32560172,97022698,1,1,5,7,8,7,N,N,7,9,3,5,N
2.22E+13,32555780,97022438,1,1,5,7,8,8,N,N,8,8,3,5,N
2.22E+13,32552177,97050449,1,1,5,7,8,7,N,N,7,6,3,5,N
2.22E+13,32560325,97021409,7,1,5,7,8,7,N,N,7,9,3,5,N
2.22E+13,32592135,97105359,1,1,5,7,8,7,N,N,7,2,3,5,N
2.22E+13,32592161,97105429,1,1,5,7,7,7,N,N,7,2,3,5,N
2.22E+13,32551896,97040335,1,5,1,N,N,N,7,7,7,N,N,5,9
2.22E+13,32570518,97075889,1,1,5,8,8,8,N,N,8,4,6,5,N
2.22E+13,32551893,97050915,1,1,5,8,8,8,N,N,8,8,6,5,N
2.22E+13,32553656,97032254,1,5,1,N,N,N,7,7,7,2,N,5,7
2.22E+13,32552334,97050398,1,5,1,N,N,N,8,7,7,N,N,5,6
2.22E+13,32552854,97032409,1,5,1,N,N,N,7,7,7,N,N,5,6
2.22E+13,32552137,97050245,1,5,1,N,N,N,7,7,7,N,N,5,7
2.22E+13,32553218,97032237,1,5,1,N,N,N,7,7,7,N,N,5,9
2.22E+13,32551366,97053435,1,1,5,8,8,8,N,N,8,8,5,5,N
2.22E+13,32553993,97033953,1,5,1,N,N,N,6,7,7,N,N,5,6
2.22E+13,32562837,97052450,1,5,1,N,N,N,7,7,7,N,N,5,6
2.22E+13,32562815,97050030,1,5,1,N,N,N,7,7,7,N,N,5,6
2.22E+13,32562313,97060541,1,1,5,8,8,7,N,N,7,5,4,5,N
2.22E+13,32482839,97145575,1,5,1,7,7,7,7,N,7,7,N,5,6
2.22E+13,32503834,97120030,1,5,1,N,N,N,7,7,5,N,N,5,6
2.22E+13,32482746,97145476,1,5,5,8,8,6,7,N,6,7,N,5,8
2.22E+13,32495498,97130019,1,5,1,N,N,N,6,6,5,N,N,5,8
2.22E+13,32483555,97144308,1,1,5,8,7,6,N,N,6,6,6,5,N
2.22E+13,32550098,97072039,1,5,1,N,N,N,7,7,7,N,N,5,6
2.22E+13,32550509,97071369,1,5,1,N,N,N,7,8,8,N,N,5,6
2.22E+13,32552950,97063359,1,5,1,N,N,N,8,8,8,N,N,5,6
2.22E+13,32555160,97053649,1,4,5,7,8,7,N,N,7,4,3,5,N
2.22E+13,32555138,97053869,1,4,5,7,8,7,N,N,7,9,3,5,N
2.22E+13,32555395,97054205,1,4,5,7,8,7,N,N,7,6,3,5,N
2.22E+13,32555661,97053941,1,1,5,8,8,7,N,N,7,7,3,5,N
2.22E+13,32555380,97054340,1,4,5,8,8,7,N,N,7,4,3,5,N
2.22E+13,32554899,97055505,1,1,5,7,8,7,N,N,7,7,3,5,N
2.22E+13,32545000,97074458,1,5,5,7,7,7,7,N,7,5,N,5,9
2.22E+13,32543006,97081288,1,5,1,N,N,N,7,7,7,N,N,5,6
2.22E+13,32523324,97094165,5,5,5,8,8,8,8,N,8,2,N,5,8
2.22E+13,32530236,97091248,1,5,1,N,N,N,8,7,7,2,N,5,8
2.22E+13,32455769,97185410,1,1,5,5,7,5,N,N,5,5,3,5,N
2.22E+13,32460190,97184420,1,5,4,7,7,6,6,N,6,4,N,5,8
2.22E+13,32460115,97184409,1,5,4,7,6,6,6,N,6,5,N,5,8
2.22E+13,32460283,97183163,1,1,4,5,4,6,N,N,4,4,3,4,N
2.22E+13,32463139,97171239,1,5,1,N,N,N,6,6,5,N,N,5,6
2.22E+13,32472162,97152404,1,5,2,7,7,6,8,N,6,4,N,5,6
2.22E+13,32471971,97152118,1,5,2,7,7,7,8,N,6,4,N,5,6
2.22E+13,32472902,97145171,1,5,1,N,N,N,7,6,5,N,N,5,6
2.22E+13,32474132,97141126,1,6,5,7,7,6,7,N,6,5,4,5,9
2.22E+13,32474096,97141123,1,6,5,7,7,6,7,N,6,5,4,5,9
2.22E+13,32480469,97131599,1,1,5,7,6,7,N,N,6,5,4,5,N
2.22E+13,32480430,97131599,1,1,5,7,6,7,N,N,6,5,4,5,N
2.22E+13,32460625,97180655,1,1,5,6,6,7,N,N,6,5,4,5,N
2.22E+13,32460601,97180632,1,1,5,6,6,6,N,N,6,7,4,5,N
2.22E+13,32461751,97174240,1,1,5,7,7,6,N,N,6,5,6,5,N
2.22E+13,32461711,97174240,1,1,5,7,7,6,N,N,6,5,6,5,N
2.22E+13,32462989,97171597,1,1,5,7,7,7,N,N,7,6,4,5,N
2.22E+13,32462963,97171573,1,1,5,7,7,7,N,N,7,6,4,5,N
2.22E+13,32464587,97164243,1,1,5,7,7,7,N,N,7,7,6,5,N
2.22E+13,32465486,97162364,1,1,4,5,6,7,N,N,6,7,6,5,N
2.22E+13,32470898,97155418,1,1,5,7,7,7,N,N,7,7,5,5,N
2.22E+13,32472086,97152266,1,6,5,7,6,6,8,N,6,7,4,5,9
2.22E+13,32473251,97143929,1,1,5,7,7,7,N,N,7,7,5,5,N
2.22E+13,32464548,97164243,1,1,5,7,7,7,N,N,7,7,7,5,N
2.22E+13,32470859,97155423,1,1,5,6,7,7,N,N,7,7,5,5,N
2.22E+13,32465446,97162364,1,1,4,5,6,7,N,N,6,7,6,5,N
2.22E+13,32472038,97152285,1,6,5,7,6,7,8,N,6,7,4,5,9
2.22E+13,32473108,97144030,1,1,5,7,6,7,N,N,6,7,5,5,N
2.22E+13,32500286,97120804,1,5,1,N,N,N,7,5,5,N,N,5,6
2.22E+13,32563214,97022407,1,2,5,7,7,7,N,N,7,7,6,5,N
2.22E+13,32565262,97022477,1,5,1,N,N,N,6,6,5,N,N,5,6
2.22E+13,32520074,97055991,1,5,5,8,6,6,6,N,6,9,N,5,8
2.22E+13,32520144,97060723,1,5,5,8,6,7,6,N,6,4,N,5,8
2.22E+13,32515951,97060361,1,5,5,8,6,6,6,N,6,7,N,5,8
2.22E+13,32521167,97060269,1,1,5,7,7,7,N,N,7,9,6,5,N
2.22E+13,32563158,97022557,1,2,5,8,6,7,N,N,6,6,9,5,N
2.22E+13,32550097,97053264,1,5,1,N,N,N,6,6,5,N,N,5,6
2.22E+13,32540846,97055422,1,5,5,7,8,7,5,N,7,6,N,5,6
2.22E+13,32551377,97052433,1,1,5,7,7,6,N,N,6,4,4,5,N
2.22E+13,32540846,97055658,1,6,5,7,7,6,6,N,6,6,9,5,9
2.22E+13,32540844,97055618,1,6,5,7,7,6,6,N,6,6,9,5,9
2.22E+13,32550863,97053209,1,1,5,7,7,7,N,N,7,9,5,5,N
2.22E+13,32540703,97055852,1,5,2,6,6,7,6,N,6,5,N,5,6
2.22E+13,32542174,97055941,6,1,4,7,7,6,N,N,6,7,6,5,N
2.22E+13,32504073,97065315,1,1,5,7,6,7,N,N,6,2,6,5,N
2.22E+13,32510812,97063673,1,1,5,7,8,6,N,N,6,9,7,5,N
2.22E+13,32513421,97061815,1,1,5,7,8,6,N,N,6,9,6,5,N
2.22E+13,32520207,97060447,1,6,5,7,7,7,6,N,7,7,7,5,9
2.22E+13,32521055,97060227,1,1,5,7,7,7,N,N,7,9,7,5,N
2.22E+13,32525312,97055698,1,1,5,7,7,6,N,N,6,6,6,5,N
2.22E+13,32533620,97055655,1,1,5,7,7,6,N,N,6,6,6,5,N
2.22E+13,32510826,97063704,1,1,5,7,7,7,N,N,7,9,7,5,N
2.22E+13,32513437,97061999,1,1,5,7,7,7,N,N,7,9,6,5,N
2.22E+13,32520236,97060564,1,6,5,7,7,6,7,N,6,9,7,5,9
2.22E+13,32525315,97055735,1,1,5,7,7,7,N,N,7,6,6,5,N
2.22E+13,32533620,97055690,1,1,5,7,7,6,N,N,6,6,6,5,N
2.22E+13,32495907,97120933,1,1,5,8,7,7,N,N,7,9,7,5,N
2.22E+13,32500037,97120932,1,1,5,8,7,7,N,N,7,9,9,5,N
2.22E+13,32500315,97120088,6,1,4,7,7,7,N,N,7,8,5,5,N
2.22E+13,32495046,97121379,7,1,4,7,8,7,N,N,7,7,7,5,N
2.22E+13,32564049,97023101,1,7,5,7,8,7,7,N,7,3,9,5,9
2.22E+13,32563620,97022888,1,2,5,7,8,7,N,N,7,6,9,5,N
2.22E+13,32563297,97022039,1,2,5,7,8,7,N,N,7,9,9,5,N
2.22E+13,32564659,97022970,1,5,5,7,7,7,8,N,7,7,N,5,9
2.22E+13,32561183,97022684,1,1,5,7,8,6,N,N,6,6,3,5,N
2.22E+13,32561123,97022809,1,1,5,8,8,7,N,N,7,7,3,5,N
2.22E+13,32560622,97023204,1,1,5,7,8,7,N,N,7,7,3,5,N
2.22E+13,32560954,97022048,1,1,5,7,8,7,N,N,7,4,4,5,N
2.22E+13,32502344,97071425,1,1,5,7,8,7,N,N,7,2,4,5,N
2.22E+13,32501416,97072705,1,1,5,7,8,7,N,N,7,3,4,5,N
2.22E+13,32501321,97072675,1,1,5,8,8,7,N,N,7,9,4,5,N
2.22E+13,32501585,97072772,1,1,5,8,8,8,N,N,8,3,4,5,N
2.22E+13,32501799,97072324,1,1,5,8,8,7,N,N,7,5,6,5,N
2.22E+13,32501678,97072889,1,1,5,8,8,8,N,N,8,8,5,5,N
2.22E+13,32501209,97083254,1,1,5,7,8,7,N,N,7,6,7,5,N
2.22E+13,32501242,97083189,1,1,5,7,8,8,N,N,8,6,7,5,N
2.22E+13,32501299,97082915,1,1,5,7,8,8,N,N,8,6,7,5,N
2.22E+13,32501406,97082905,1,1,5,7,8,7,N,N,7,6,7,5,N
2.22E+13,32501151,97080271,1,1,5,7,8,7,N,N,7,6,5,5,N
